period,gini,wolfson,atkinson_e1,ede_e1,middle_share,bottom20_income,top20_income,employment,vulnerable_employment,skill_gap,capital_top10,output,growth_q1,growth_q2,growth_q3,growth_q4,growth_q5,seed,policy
8,0.3223023796848802,0.2896019659223658,0.15764148397485422,0.9910403882201902,0.3485714285714286,0.23766914737096476,4.175320178719301,0.972922817718484,0.8844039116229625,0.6904234965167813,0.3785332067157699,1.1765066410162655,-0.11334336708435984,-0.06359529227583488,-0.03227151885713121,0.01787202567311709,0.10378745496393105,23,전국민 공공AI
9,0.328875552730885,0.2971344628723201,0.1636661926309838,0.9903391170113417,0.3442857142857143,0.2334040930425805,4.287242100126132,0.9723584219337831,0.8838077443647144,0.689408984140044,0.38030111541836126,1.1841433507594339,-0.12654135628546997,-0.07012616004968046,-0.035044997594847103,0.021801168427638244,0.11882133989815684,23,전국민 공공AI
10,0.3356299652001643,0.3038787821281614,0.16993955346745215,0.9897429523785132,0.33714285714285713,0.22946329140851138,4.405978564929644,0.9717959602829368,0.8832213853704421,0.6880887938350181,0.38229337959142995,1.1923745511703574,-0.1396077238415653,-0.07719723454750764,-0.03757541489979158,0.02609975785266674,0.13417980204751664,23,전국민 공공AI
11,0.3424530945254336,0.3104498328534904,0.1763872529243834,0.9893906276493285,0.3335714285714286,0.2256104036538153,4.522994293352407,0.9712376086170331,0.8826359073313467,0.6866155627807397,0.3844885138008578,1.2012813438868397,-0.15279275365762435,-0.08319263699632494,-0.04022384364136515,0.030678711174628174,0.1496495129001088,23,전국민 공공AI
12,0.3494686177717694,0.3175465928818461,0.18314492177964492,0.9889617018988818,0.3292857142857143,0.22175936744722421,4.65056235480881,0.9706791588565493,0.8820445424962464,0.6854288908391354,0.38684788074972554,1.210694195662574,-0.16627909918181163,-0.08946301700741632,-0.0424627794305434,0.03542940219097018,0.16472638730962588,23,전국민 공공AI
13,0.3565423962339437,0.3258856231298288,0.19004541716665968,0.9887192753088778,0.32357142857142857,0.21800200276695478,4.782145075052963,0.9701233548596906,0.8814611542394951,0.6840416959562866,0.38956891063707244,1.2207095265146748,-0.17914697155361547,-0.09531843102199729,-0.04473201045503469,0.03977650199853479,0.18014599248913352,23,전국민 공공AI
14,0.3638123881579851,0.3335868821395502,0.19725280378446786,0.988558919827264,0.31642857142857145,0.21438856618333144,4.919010735066555,0.96956953255653,0.8808747363796245,0.6824850359117821,0.3924700721257115,1.2314697883564363,-0.1922291810178703,-0.10147546071740662,-0.046861241430376455,0.044529633812499775,0.19595033981072943,23,전국민 공공AI
15,0.3712062619657055,0.34329687050721713,0.2046686686275565,0.9885718641617222,0.3092857142857143,0.21099769867407506,5.061936139959028,0.9690183903190881,0.88029453523179,0.6809275694721287,0.39583021869709895,1.242968590783187,-0.20462576345830513,-0.10796445952418211,-0.048437392275865285,0.04900348214980428,0.2120036938656267,23,전국민 공공AI
0,0.27712085400106234,0.24385642710671418,0.11887770456156477,1.0085464633073424,0.3964285714285714,0.27584391974246036,3.46815238832565,0.9775362636551309,0.8892632715393783,0.6972713982401919,0.3687475247223205,1.144615757118599,0.0,0.0,0.0,0.0,0.0,23,공공AI+공교육
1,0.2813400195244584,0.2475835262156314,0.12227235786886304,1.0021723155250999,0.3942857142857143,0.2713017861691858,3.513310233573484,0.9777269124536783,0.890346311144925,0.6430848993489526,0.3696829679662757,1.1417805107422723,-0.01575263367130902,-0.010574564839210052,-0.007853589615432413,-0.0036574844935433407,0.006137324671594726,23,공공AI+공교육
2,0.28611031702249945,0.25228815312984626,0.12619782989118988,1.0022299260413507,0.39071428571428574,0.2673944854795669,3.5950006323475607,0.9779346903287066,0.8914805587921641,0.5926202437480599,0.3706073636261438,1.1469757804750567,-0.02662812138540472,-0.01596878404229945,-0.009648436409152581,0.0006529836190838729,0.02017883020521393,23,공공AI+공교육
3,0.2910162224090276,0.2563055903163295,0.13027157446018922,1.003402390604093,0.385,0.26339420199621844,3.682235988476377,0.9781682433745017,0.892697867263925,0.5461004588932183,0.3715654766207301,1.1536962126784753,-0.03622176261000993,-0.020276833314670815,-0.010115946420884694,0.005783123387863477,0.03526375155763483,23,공공AI+공교육
4,0.2961553324446218,0.260448623357451,0.13457298308114818,1.0050464633249885,0.38,0.2606021086974232,3.7783865121909774,0.9784117052434642,0.8939260542392728,0.5020309289595724,0.372529980312566,1.1613301222132153,-0.0451489885290112,-0.024384382747623987,-0.009984875555565048,0.011293055469094024,0.050843309151914075,23,공공AI+공교육
5,0.30131442342623005,0.2659073222000764,0.13894614406425798,1.0077130877471112,0.3742857142857143,0.25834866307779775,3.8740293301771285,0.978674468990775,0.8952355565290113,0.46092985192800007,0.3734824908637974,1.1703252715267023,-0.05287611019560786,-0.02694020496498981,-0.008830312115796813,0.017328541427212407,0.06718481041223051,23,공공AI+공교육
6,0.3067683427160254,0.27160635795784993,0.14364116070518662,1.0107084762868113,0.3678571428571429,0.2558693178257548,3.978271578648477,0.9789476246308033,0.8965890643370306,0.42354727823529503,0.37449467399837255,1.1802394392508406,-0.060738890257810714,-0.02925624716924963,-0.0073317534377028626,0.024022914876523267,0.08401096381453974,23,공공AI+공교육
7,0.3121893275235249,0.27847422314336956,0.14834817268484224,1.014202540174352,0.3585714285714286,0.2537597924546282,4.087076533018498,0.9792257385173129,0.8979581057268359,0.3886105252162507,0.37564003522099065,1.1908652193838851,-0.06716164294556311,-0.031082083124299928,-0.005753359119599644,0.031455400017926606,0.10050408485043108,23,공공AI+공교육
8,0.3177184870945212,0.28496321462749336,0.15319699204588766,1.0186012193457357,0.3578571428571429,0.25206769318344785,4.201614130735913,0.9795300263884178,0.8994236651620853,0.35627832942529536,0.3770447317197126,1.2028786031437113,-0.07224231346744585,-0.03207668235748383,-0.00337542782524537,0.039571865506610696,0.11772347563819395,23,공공AI+공교육
9,0.3234295026814267,0.29082682460149717,0.158289339885605,1.0235219239966002,0.35428571428571426,0.2502934508960898,4.319607788227394,0.979834903835094,0.9009058792578529,0.3267323660036219,0.3783629786175771,1.2160020925213133,-0.07715598418582632,-0.03203367072753463,-0.0006349908599895767,0.0478597534988359,0.1356618795406683,23,공공AI+공교육
10,0.3292890497175964,0.29753786177022845,0.16355331543283425,1.0288334595195496,0.3457142857142857,0.24943155848226883,4.445670818413936,0.9801525228957072,0.9024442643416355,0.29891375683274335,0.3799102664226664,1.2300048269686643,-0.08134181597370524,-0.03256481731593848,0.002837152620849911,0.05677348837062855,0.15387323122185553,23,공공AI+공교육
11,0.33518155951011996,0.3041296716812975,0.1689334886533096,1.03478866651046,0.34214285714285714,0.24856768289341682,4.569212238864302,0.9804760091758544,0.9040147491876652,0.2734246851003116,0.38159459503547594,1.245133394719095,-0.08537052017094021,-0.031288506214214924,0.006461985369076884,0.06623326575177553,0.17239912463006643,23,공공AI+공교육
12,0.341247375854584,0.3105212019277349,0.1745603072425861,1.041022666843664,0.3314285714285714,0.24807807111355779,4.705301306214623,0.9808007465148862,0.9055864937511519,0.24982579922685433,0.3833947248134329,1.2611735005934674,-0.08917675867038534,-0.029841928228691778,0.01070316507814045,0.07609502638787939,0.19068756769482065,23,공공AI+공교육
13,0.3473443107993299,0.31657839409543176,0.18025204288419905,1.0477550533577844,0.32571428571428573,0.24752271779977406,4.845905689854782,0.9811333305325476,0.9072081708787834,0.22822415155000308,0.3854789260368843,1.278142927057974,-0.09162856557369232,-0.027772897218981227,0.015109405976846662,0.08554300893134774,0.20944745698179185,23,공공AI+공교육
14,0.35364986827006406,0.32431187282125384,0.18622403420735012,1.054938982291248,0.31857142857142856,0.24715046104753052,4.992470381239107,0.9814692543696565,0.9088346880987404,0.2081259110174426,0.38767405239540953,1.296350625523446,-0.09397800771861971,-0.025863070539279137,0.020236058260243807,0.09567002125908985,0.22879889631802616,23,공공AI+공교육
15,0.3600533885028423,0.3298985379691306,0.19234134973316352,1.0625889504713197,0.31357142857142856,0.2472577649169981,5.146077222187359,0.9818157789170242,0.9105161710705933,0.18972518859709553,0.39031331934661934,1.315641143842462,-0.09504865710888886,-0.024174590386635116,0.026234762261623943,0.1055664380374103,0.24841298396725575,23,공공AI+공교육
0,0.27712085400106234,0.24385642710671418,0.11887770456156477,1.0085464633073424,0.3964285714285714,0.27584391974246036,3.46815238832565,0.9775362636551309,0.8892632715393783,0.6972713982401919,0.3687475247223205,1.144615757118599,0.0,0.0,0.0,0.0,0.0,23,공공AI+돌봄
1,0.28150859943826523,0.24758534942787794,0.12242269810584416,1.0012336992182613,0.39357142857142857,0.2707062256249565,3.5125636223145467,0.9774172651140819,0.8909052937174305,0.696416707598827,0.36969861237550494,1.140906558382044,-0.0172557811716429,-0.01166147770086381,-0.008842622766059271,-0.004323051258135947,0.005696881836366949,23,공공AI+돌봄
2,0.28656179351437283,0.2527135843032988,0.12660245770051282,0.999874541522905,0.39071428571428574,0.26582365834108157,3.593343236678375,0.977294227246366,0.8925484995933783,0.6954856098061534,0.37064699876391055,1.1448103447720133,-0.03048666507060046,-0.018716404279259594,-0.012105973094923934,-0.000998686995220423,0.0191296524578063,23,공공AI+돌봄
3,0.29183885066319404,0.25683604117951725,0.13101732835163327,0.9989989912542752,0.3807142857142857,0.26076483408414325,3.679137014430556,0.9771778569335907,0.8942001643983295,0.6947368415540667,0.3716729966943394,1.1496190014460028,-0.043284251609887546,-0.025396381452043856,-0.014783814654157996,0.002627549212972741,0.03327860281139019,23,공공AI+돌봄
4,0.29743735598098164,0.2623809274981664,0.13576091178047256,0.9981171515730173,0.37714285714285717,0.2562910708323973,3.772989663777529,0.9770622770313682,0.895845766427824,0.693287190469341,0.3727425898079613,1.1549085955245328,-0.056314190331677595,-0.032391816865621495,-0.017334241771001884,0.006313744248232277,0.047752643405198636,23,공공AI+돌봄
5,0.3031484721953528,0.2683832626376744,0.140670996582548,0.9977154487217605,0.3707142857142857,0.2520856346663391,3.8662679281283387,0.9769527402670972,0.8975000163031089,0.6914142177798062,0.37384550428406615,1.161040119388455,-0.06891755521614354,-0.03855292006343641,-0.019370929843446853,0.01007189511196363,0.06278294053308547,23,공공AI+돌봄
6,0.30915965583061256,0.2751925856435969,0.14592918366469376,0.9972788227463356,0.36214285714285716,0.2476239745525463,3.9672552658280535,0.976843961998897,0.8991560504373642,0.6903464974276985,0.37505749400997923,1.1676769697219185,-0.08202468463071301,-0.04493699021124561,-0.021429478072862544,0.014186742871802754,0.0780292328650542,23,공공AI+돌봄
7,0.31522397207652664,0.28201154859588967,0.1513054177682055,0.9968862639539199,0.3514285714285714,0.24334242345384563,4.0722667132044466,0.9767359567792839,0.9008052898267154,0.6888770851773272,0.3764454927646275,1.1746113205205444,-0.09456685588566767,-0.051189812517344634,-0.023870009010285003,0.018705900275002067,0.09277706285121917,23,공공AI+돌봄
8,0.32143489564244165,0.2882672419957442,0.15689224676205604,0.9969363897982718,0.35,0.23926212141656739,4.182392238346442,0.9766342927310474,0.9024689340116706,0.6873290744806078,0.37811328077903,1.1824543019199516,-0.10653909340927281,-0.05715178711260295,-0.02580296654794869,0.023616045223757456,0.10798549329093046,23,공공AI+돌봄
9,0.32785847436676074,0.2960137081232337,0.16277447728398475,0.9971498837286432,0.3457142857142857,0.23509668487998434,4.295521448693641,0.9765350322915953,0.9041311017278415,0.6861637275350587,0.3797773455343355,1.1910170637104118,-0.11873637994056874,-0.06254459467153949,-0.027712102698037706,0.028396903943650954,0.12377450018968424,23,공공AI+돌봄
10,0.334481150585623,0.30274671607922543,0.1689168956140903,0.9973796549157996,0.34,0.23136698712217807,4.415828876666945,0.9764363940443299,0.905801375697594,0.6843389862531951,0.3817078447540187,1.2000961752829364,-0.13086192160037932,-0.06860616235766526,-0.029400341947540667,0.03345988379577165,0.1397388758786056,23,공공AI+돌봄
11,0.34116788524793107,0.3104605225525982,0.17522478077637216,0.9979931553858475,0.3335714285714286,0.227624519504217,4.5365092499561825,0.9763434615611245,0.9074740805960784,0.6826822149640204,0.38385152354372987,1.2100183566684655,-0.14296306050961818,-0.07355508399010639,-0.031109083701123693,0.03907507072067943,0.15595710711128255,23,공공AI+돌봄
12,0.34799945321739767,0.31619982605114505,0.1817914440869487,0.9985211708014763,0.32785714285714285,0.2240674074980354,4.664587519745189,0.9762499217830551,0.9091399934719759,0.6808760221520055,0.38616685917020765,1.2203748831338135,-0.1553762155782897,-0.07859082358266001,-0.03256950833005301,0.04472640639355359,0.17185977712531694,23,공공AI+돌봄
13,0.3548893221607451,0.32398688335835063,0.18848321884600971,0.9991598756728854,0.3242857142857143,0.2205844495937519,4.797785006325702,0.9761581973580581,0.910812735559213,0.6790013404436865,0.38876244937379506,1.2312251562463854,-0.16700413008560938,-0.08339420499049512,-0.033991452324403405,0.04978454132322272,0.18785211368674015,23,공공AI+돌봄
14,0.36198578606092824,0.33127213404658,0.19549208990827072,0.99995488590455,0.31857142857142856,0.21715827307057306,4.936283515744075,0.9760691641279787,0.9124828092536705,0.6769644159788707,0.39152100335862006,1.2429397814007024,-0.17891435053729832,-0.08847697524404013,-0.03510525638261694,0.0553276331899091,0.20439262816458081,23,공공AI+돌봄
15,0.36916973674166487,0.3392211109639705,0.20267940773521986,1.0009430406133908,0.3092857142857143,0.2139373268943961,5.080982430943641,0.9759829473181685,0.9141600856516169,0.6750679296168828,0.39478614089616204,1.25538340577687,-0.19013790311997592,-0.09373339687388475,-0.035556631141660286,0.060585708968839774,0.22100445807257693,23,공공AI+돌봄
0,0.27712085400106234,0.24385642710671418,0.11887770456156477,1.0085464633073424,0.3964285714285714,0.27584391974246036,3.46815238832565,0.9775362636551309,0.8892632715393783,0.6972713982401919,0.3687475247223205,1.144615757118599,0.0,0.0,0.0,0.0,0.0,23,공공AI 종합안
1,0.2805609047541283,0.24709773177534403,0.1215703568458879,1.0039278119469477,0.39357142857142857,0.27350515798644914,3.5066494099775367,0.9781922237897814,0.8926347025047713,0.6426705764596845,0.368783772942228,1.1428665002039533,-0.011302189455497665,-0.008161934322894856,-0.006298078419810488,-0.0029015822038128986,0.005713630324801697,23,공공AI 종합안
2,0.2851358250354017,0.2518377408774907,0.12530984102994758,1.0052833852397272,0.39357142857142857,0.2702049026532537,3.5889639989638398,0.9788686049251185,0.8960615041752832,0.5918284294305329,0.36878020336290085,1.1493022699871784,-0.02033519834492246,-0.012155628341724898,-0.006923815970895075,0.002717660287739577,0.02049362275779799,23,공공AI 종합안
3,0.28978856812983145,0.25552912057399735,0.12915934260255735,1.0079199849399676,0.3842857142857143,0.2667286105933061,3.676966602915284,0.9795681157908994,0.8995660353869985,0.5449937673850043,0.3687998245247699,1.1574103441061128,-0.027941429121160297,-0.014852992507857226,-0.005862697240856175,0.009113502265511868,0.036436803753218144,23,공공AI 종합안
4,0.2947583827337026,0.259643973015495,0.13328331707706265,1.0109775007862978,0.38285714285714284,0.26448704486727675,3.7738617194553434,0.980278436360488,0.9030900794391076,0.500715979983019,0.3688360188478249,1.1664451841135117,-0.03485457300609951,-0.017599203670157496,-0.00450931771757881,0.015841984402302427,0.05315879162550311,23,공공AI 종합안
5,0.2996937473615724,0.2645003429041031,0.13744266472515132,1.0151169291162894,0.3757142857142857,0.26295857988212457,3.87357439547693,0.9810083600555718,0.9066937410148643,0.45921923298165523,0.3688242573945982,1.1768689310291802,-0.0406640589111511,-0.018573975158987285,-0.001943314444814947,0.0231350141993757,0.07051462386374967,23,공공AI 종합안
6,0.3048684096892128,0.26997869354782256,0.14185551808504182,1.0196030219960748,0.37,0.2611119494253831,3.977721330540593,0.9817474300966217,0.9103375964683524,0.42157937463031114,0.36870769103880274,1.1881484336073806,-0.046298590889931227,-0.019384265588827557,0.001076426543918082,0.030772065330226906,0.08835040645573539,23,공공AI 종합안
7,0.31000213229160656,0.2763912153544269,0.14628235176762638,1.024535872966125,0.36214285714285716,0.25990878747626917,4.0877160760841145,0.9824906335494604,0.9139957591401563,0.3860113499379524,0.3687766594501771,1.2000874939008597,-0.050697686909734,-0.019709617829303052,0.004118957931611228,0.03931735901420733,0.10561875844970793,23,공공AI 종합안
8,0.31522924917357786,0.28357215438763406,0.1508283931385055,1.030593271135813,0.3607142857142857,0.2587816067349386,4.203294669568049,0.983260292830693,0.9177517600350441,0.35363979401940626,0.36897487668292306,1.2136454667212038,-0.053678716495838885,-0.018891235871905433,0.008181243241487593,0.04872044056141578,0.12379066240180892,23,공공AI 종합안
9,0.3206111939846048,0.28831350507412784,0.15557674227429064,1.0371524522153512,0.3557142857142857,0.25783695851379,4.322535381768586,0.9840284950530791,0.9215166156925918,0.3238010924805924,0.3691585683784524,1.2282376672200155,-0.0562031111719956,-0.017122632306399394,0.012336348073465096,0.05808238442978771,0.14275092166081085,23,공공AI 종합안
10,0.3261578693744718,0.2931668162077584,0.1605157498889368,1.044106682947453,0.3514285714285714,0.25755290691213706,4.450145148097508,0.9848115454312457,0.9253498322646339,0.2959662690900464,0.3695234169830258,1.2437477925396676,-0.05833343134116659,-0.01567924725301678,0.017212797157150562,0.06830463853419741,0.16175285251405455,23,공공AI 종합안
11,0.33176930224483925,0.3005279403886582,0.16558660855859564,1.0518611062659304,0.34,0.2572815883442453,4.578049068115413,0.9856014240250969,0.9292233065338116,0.27036398344978296,0.37006621666073736,1.2605995026624595,-0.06014835589971043,-0.012531931625527395,0.022272704137641996,0.0792520123743178,0.18141021244289474,23,공공AI 종합안
12,0.3374731652635118,0.30773336596686907,0.17083339534971564,1.0599722326000498,0.3357142857142857,0.25740218861357467,4.714385808418091,0.9863901227691706,0.9330906248484866,0.24665690019264597,0.3706793113998279,1.2783585670905206,-0.06196303333662337,-0.008947580896709694,0.02822403538788115,0.090556159550485,0.20079323465377427,23,공공AI 종합안
13,0.3431888500738397,0.3130833823346196,0.17611002192349612,1.0687066757620132,0.3271428571428571,0.25757686416856823,4.856537753302124,0.9871890091469683,0.9370107267942055,0.2248592162772679,0.37147942153209146,1.2971473184527271,-0.06188072588715097,-0.0049291690753590295,0.034314350234376276,0.10165326853682265,0.2205375466898189,23,공공AI 종합안
14,0.34917577381914733,0.318294905527893,0.1817111587708028,1.077646615578022,0.3221428571428571,0.2580874439765461,5.0046040544115815,0.987983774586069,0.9409076471916991,0.20469913867173117,0.37243179503727303,1.3169513761903793,-0.06211796121239246,-0.0012308130936897477,0.04089478335384547,0.11295775134235045,0.24084351377142593,23,공공AI 종합안
15,0.35516196599294003,0.3264959026144485,0.18736443286887872,1.0872759751971637,0.31785714285714284,0.2589207011254045,5.159755572456493,0.9887758773051429,0.9447887292865023,0.1862772738836218,0.37372735030095844,1.3379625740916263,-0.06079979912012645,0.0025648899503231703,0.04869748490391083,0.12412815511426023,0.26123583861339883,23,공공AI 종합안
0,0.27712085400106234,0.24385642710671418,0.11887770456156477,1.0085464633073424,0.3964285714285714,0.27584391974246036,3.46815238832565,0.9775362636551309,0.8892632715393783,0.6972713982401919,0.3687475247223205,1.144615757118599,0.0,0.0,0.0,0.0,0.0,23,공공AI 실패
1,0.28179524694645997,0.2478134706358684,0.12264182005111668,0.9982247975652867,0.39285714285714285,0.27007942555906184,3.506765056481738,0.9774102387196765,0.8897948293335083,0.6831427356157912,0.3698372616997949,1.1377620000345188,-0.020404137487635383,-0.015232126901572622,-0.012335649652818227,-0.006796672540800309,0.0033339414699715027,23,공공AI 실패
2,0.2871732107789068,0.2524221307942343,0.12706805741801264,0.9945201256958278,0.38857142857142857,0.264561347323199,3.5858209449799285,0.9772914919549575,0.8903338206271294,0.6692011720337361,0.37090140653510073,1.1392871278764332,-0.03606896593370707,-0.024882262019985495,-0.018308337155129983,-0.005920766699389783,0.015154867096597175,23,공공AI 실패
3,0.29289413576783574,0.2581080019392006,0.131840200829211,0.9910646224279018,0.3821428571428571,0.25914423445056894,3.6705761874654392,0.9771808051234235,0.8908894296087465,0.655491169022195,0.37208968942627446,1.1415693555201516,-0.05180664805510435,-0.03430625845662374,-0.024045590140079877,-0.004846427693444978,0.02757649176901165,23,공공AI 실패
4,0.29890650865268886,0.2655576432085001,0.13692069193544532,0.9878716126881297,0.3742857142857143,0.25414507941127534,3.7612616333996947,0.9770770372794959,0.8914501345593251,0.6417373486291182,0.3733241431722951,1.1445896147173547,-0.06730273085404977,-0.04371871321214632,-0.029405760396985624,-0.003495507249268654,0.04035928471857723,23,공공AI 실패
5,0.30514631326593167,0.271402845495369,0.14227570994669325,0.9849627919808188,0.3692857142857143,0.24931009451356087,3.854342979735657,0.9769802541057178,0.8920213524474943,0.6283186551516025,0.3746598549538013,1.148344291286894,-0.08254363772218698,-0.05278592697068486,-0.034669143826506085,-0.0018067400433169306,0.05349763750738466,23,공공AI 실패
6,0.3116090673403602,0.2797814708159755,0.14791936150352347,0.9823025868888696,0.36,0.24453383572596318,3.9520832746482397,0.9768898437468265,0.8926029012491267,0.6153039941743629,0.37613258735174077,1.1528281978360333,-0.09772389088311446,-0.061595633097772384,-0.039497397569370776,8.67971627642221e-05,0.06689995512899327,23,공공AI 실패
7,0.31823251701968913,0.28725199269014434,0.1537990970830635,0.9799583347474324,0.35285714285714287,0.2399808092813532,4.053956140356225,0.9768069541760628,0.8931923248400003,0.6024419210217349,0.3777400752652822,1.158068174318204,-0.11249162857454073,-0.07012840012515478,-0.0440243736463057,0.0024028952331660637,0.08046464294309659,23,공공AI 실패
8,0.32502373541266427,0.29431474775923516,0.1599204156936208,0.9778941917751798,0.3485714285714286,0.2356738507753927,4.159561737974135,0.9767311596306929,0.8937942620001377,0.5897876428318938,0.3795323898617605,1.1640494663164427,-0.12686202117259562,-0.07827221498215364,-0.04833327116724655,0.004948072809978222,0.09419967342295783,23,공공AI 실패
9,0.33202946209632833,0.3018151923129242,0.16634709375963797,0.9760858311533451,0.34,0.2315029321032196,4.270717305268321,0.9766612343904948,0.8944031635864375,0.5774674345613888,0.38143111450326406,1.1708539895282466,-0.14114262740761463,-0.08611698935940237,-0.05234989853267814,0.007718097334700301,0.10831689932004902,23,공공AI 실패
10,0.33922108647963034,0.308085597095752,0.1730386035977617,0.9745194538913265,0.3342857142857143,0.22759896389237094,4.387748315459801,0.976596610884956,0.8950257699948492,0.5652848787343772,0.38355820718609024,1.1784340334761108,-0.15498893560555815,-0.09389077345391113,-0.05623758198225874,0.0108027918749576,0.12270976748632623,23,공공AI 실패
11,0.34654728079839425,0.31607579943446185,0.17998059418384238,0.9732126257596078,0.325,0.22378010689141875,4.507406890963069,0.9765387913486228,0.8956535622394064,0.5533463938931602,0.38585773064488754,1.1868165787991058,-0.16882546929121758,-0.10119872752419316,-0.05979600001661071,0.014201442697236619,0.1373045353463798,23,공공AI 실패
12,0.3540447591037119,0.32369152678194424,0.18718646131653038,0.9720927100128418,0.32071428571428573,0.22023879108108824,4.6336882005312425,0.9764858131158468,0.8962889756622382,0.5415083575314682,0.3884230017635789,1.1959602833232328,-0.1821770146610368,-0.1084270593162159,-0.06313122047465265,0.01767060313878874,0.15199345407677295,23,공공AI 실패
13,0.36165859787946386,0.3335542027970355,0.19463468186577082,0.9711855231110499,0.3142857142857143,0.21675849433267189,4.764994892941768,0.9764381479012157,0.8969336877340811,0.5300727571590542,0.3912094985445922,1.2058943950566092,-0.1953805226108838,-0.115330427708336,-0.06613543390710626,0.02135906714700873,0.16674774695975256,23,공공AI 실패
14,0.3694382649383937,0.34312201414451055,0.2023658620561668,0.9704818052152423,0.3028571428571429,0.21350015313479012,4.902720371159498,0.9763951331553358,0.8975822764014444,0.5187002679998772,0.39416808469712805,1.216700438269833,-0.20839775654693246,-0.12204516164105755,-0.06904873368566562,0.025294590626294165,0.18183319402832154,23,공공AI 실패
15,0.37736074434563993,0.3533243807228163,0.21036687917523023,0.969945650291396,0.2957142857142857,0.21041172173774506,5.04479639688489,0.9763560395995579,0.8982398410542544,0.5075306657827423,0.3975180866643481,1.2283497547295006,-0.22116714840926094,-0.12878785778710855,-0.07175408610049751,0.029377076375905097,0.19720507226755568,23,공공AI 실패
0,0.2855597365779514,0.2645073989035699,0.12539765633253952,1.0265992803540351,0.36214285714285716,0.33270766712899535,3.350137667338736,0.9742545536794723,0.8855757941309876,0.6875173274010005,0.3830482945879168,1.1737897660429397,0.0,0.0,0.0,0.0,0.0,24,시장·고가AI
1,0.29034039460198857,0.2700431856230605,0.12932131726135931,1.0140538059772894,0.35714285714285715,0.32514577213755824,3.40393545845283,0.9736142489974231,0.884884805757729,0.6879099864794902,0.3840865310383309,1.1646705335516834,-0.021133688511050044,-0.017578413683668873,-0.014639722043603046,-0.008349047670034129,0.00022235546200757283,24,시장·고가AI
2,0.296050577878489,0.27545646470370605,0.13411241931067475,1.0084843727014265,0.3492857142857143,0.3189822369855692,3.4975773586639773,0.9729759656071821,0.8841956247753651,0.6882375822363124,0.38521923884787357,1.1646828008534102,-0.03801864906606304,-0.029971284745868205,-0.02225668832415856,-0.008983090030249722,0.0102142749740445,24,시장·고가AI
3,0.30216671181849797,0.28152445370310814,0.13932949295921138,1.0029072001423247,0.34214285714285714,0.3128286427743071,3.5984672620362983,0.9723396220402029,0.8835083362603725,0.6885344602395226,0.3864789354662301,1.1652626550322762,-0.05531362024135031,-0.0426011854841333,-0.02994602303083613,-0.009476146565921226,0.020593536642769073,24,시장·고가AI
4,0.3085661592237935,0.29051097973517814,0.14487853651675564,0.99744737854663,0.3385714285714286,0.3068136867266868,3.7048752851072795,0.9717051951097398,0.8828226673175449,0.6887816850404118,0.38784111839509344,1.1664394137455474,-0.07261427402943862,-0.05518541335811675,-0.03757743748562293,-0.009865956574399787,0.031205305993701783,24,시장·고가AI
5,0.3152210991496065,0.29881873678215043,0.1507476040510609,0.9921313182106923,0.3335714285714286,0.3009578851293463,3.8174004464223747,0.9710727652666865,0.8821392893383906,0.6890168221914102,0.3893031447312241,1.1682408232738666,-0.08987759373252986,-0.06770187155261138,-0.04508763542936874,-0.010072570275802616,0.04198230411893889,24,시장·고가AI
6,0.32210535556664477,0.3057241065911669,0.15692503010226355,0.98695187435771,0.3221428571428571,0.2952697539360381,3.9348107249137882,0.9704422465249121,0.8814579076600344,0.6891560784595824,0.3909483604266666,1.1706573075908369,-0.10709992883677993,-0.08010559093560646,-0.05248469914691951,-0.010137312256622519,0.05289917918654804,24,시장·고가AI
7,0.32921197591254214,0.31316657477991444,0.16341415390837633,0.9819044875418641,0.3157142857142857,0.289739366079497,4.058164417644472,0.9698134886647319,0.880778530540177,0.6892581994876747,0.39293545661970436,1.1737043988123186,-0.12426615064599912,-0.09243701968769147,-0.05976657078698273,-0.010024070309776378,0.06392926793975427,24,시장·고가AI
8,0.3365418930437387,0.32051485475786323,0.17021973650279276,0.9769848821938476,0.3142857142857143,0.2843615429131728,4.187712743940817,0.969186542625208,0.8801007543736782,0.6893057073718807,0.3951841989662007,1.1774019281637635,-0.14136613462001707,-0.10468849484711852,-0.06693728405898397,-0.009818859651360772,0.07513191865351067,24,시장·고가AI
9,0.3440759362864064,0.32922272076381803,0.17733569311753794,0.9721963331104123,0.3028571428571429,0.27912725557305995,4.324061482159533,0.9685614764887632,0.8794248006930709,0.6893112229740558,0.39768337721234853,1.181765545164602,-0.1583955450976993,-0.11684101761099132,-0.07398229808906444,-0.009475314224692086,0.08644829369041379,24,시장·고가AI
10,0.35180689321785463,0.3359019980622058,0.1847644700420361,0.9675351065816132,0.2978571428571429,0.27404874419372205,4.467009861428963,0.967938211848177,0.8787504015501924,0.6892488486014063,0.4004588066673915,1.1868166573057757,-0.17538687470659248,-0.12889323740160488,-0.08090633831828525,-0.00899809759146236,0.09790835297551075,24,시장·고가AI
11,0.3597258564495518,0.3449492009429939,0.1925025631776115,0.9629994247594345,0.29714285714285715,0.26909518581862274,4.617239566816089,0.9673167298692829,0.8780782064765175,0.6891765265277728,0.40349207486491545,1.192572732551285,-0.1923373765721925,-0.14085879932161618,-0.08771766840342966,-0.008345154590442142,0.10948832553339702,24,시장·고가AI
