C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,189.46894,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,178.5134,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,177.47621,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,192.88641,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,191.85471,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,216.7998337,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,190.7559791,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,185.6839043,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C,제조업,Manufacturing,산업별,By industry,175.2584742,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,103.55147,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,108.66162,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,110.14303,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,106.75757,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,109.33203,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,112.44483,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,119.73816,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,97.13303,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,116.49899,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,119.82237,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,134.3858714,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,117.5286471,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,107.3303063,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C10,식료품 제조업,Manufacture of food products,산업별,By industry,106.1868599,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,117.78822,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,100.88883,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,112.55018,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,111.13918,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,144.90435,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,115.19172,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,108.70404,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,142.08694,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,137.52077,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,120.63221,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,118.7413479,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,151.5602176,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,139.6058902,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C11,음료 제조업,Manufacture of beverages,산업별,By industry,116.1115569,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,766.22515,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1426.04698,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1182.89019,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,2077.67308,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1546.6256,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1652.52369,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1675.29187,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1387.81156,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1499.48214,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,658.36504,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1348.896794,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1560.919384,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1439.425619,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C12,담배 제조업,Manufacture of tobacco products,산업별,By industry,1581.730285,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,126.52513,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,118.89785,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,114.48218,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,111.46772,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,99.85775,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,97.55065,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,109.31381,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,108.64781,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,113.20554,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,136.09859,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,147.9859727,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,142.248941,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,136.9930856,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C13,섬유제품 제조업; 의복 제외,Manufacture of textiles except apparel,산업별,By industry,146.618834,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,65.61309,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,68.17843,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,38.218,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,60.35058,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,59.10004,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,37.53379,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,50.38368,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,48.59888,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,48.74077,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,49.90594,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,40.20420423,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,52.73336762,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,40.20454787,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C14,의복 의복액세서리 및 모피제품 제조업,Manufacture of wearing apparel clothing accessories and fur articles,산업별,By industry,48.09693667,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,61.64966,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,44.68773,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,68.99535,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,60.75397,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,54.9542,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,49.65079,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,46.55462,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,42.18045,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,35.74381,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,84.20588,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,62.55082086,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,55.70239786,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,107.3813888,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,126.3731125,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,76.55443,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,77.10781,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,95.05528,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,85.35129,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,81.86021,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,76.85552,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,104.63771,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,95.31815,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
37,경상북도,Gyeongsangbuk-do,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,96.71177,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
