DATA_VALUE,ITEM_CODE1,ITEM_CODE2,ITEM_CODE3,ITEM_CODE4,ITEM_NAME1,ITEM_NAME2,ITEM_NAME3,ITEM_NAME4,STAT_CODE,STAT_NAME,TIME,UNIT_NAME,WGT
0.418,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
11.21,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2011,배 ,
2192,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
2741,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
563,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
1440,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
2202,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
3188,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
6309,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
4.1,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
10.5,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
16.1,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
23.3,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
46.1,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
19.7,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
50,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
30.3,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
0.387,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
8.25,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2011,배 ,
2087,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
2570,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
688,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
1433,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
2100,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
2955,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
5675,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
5.4,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
11.1,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
16.3,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
23,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
44.2,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2011,%,
18.5,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
55.1,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
26.3,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2011,,
0.411,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
10.65,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2012,배 ,
2322,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
2873,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
614,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
1543,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
2332,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
3329,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
6542,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
4.3,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
10.7,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
16.2,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
23.2,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
45.6,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
19.2,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
50.8,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
30,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
0.383,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
8.01,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2012,배 ,
2204,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
2691,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
736,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
1519,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
2215,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
3084,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
5897,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
5.5,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
11.3,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
16.5,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
22.9,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
43.8,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2012,%,
18.1,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
56.4,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
25.5,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2012,,
0.401,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
10.29,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2013,배 ,
2459,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
2974,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
644,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
1643,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
2473,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
3487,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
6625,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
4.3,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
11,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
16.6,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
23.5,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
44.5,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
19.3,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
52,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
28.8,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
0.37,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
7.58,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2013,배 ,
2356,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
2803,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
789,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
1634,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
2363,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
3251,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
5977,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
5.6,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
11.7,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
16.9,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
23.2,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
42.7,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2013,%,
18.2,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
57.4,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
24.4,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2013,,
0.397,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
10.32,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2014,배 ,
2485,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
2977,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
636,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
1650,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
2492,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
3540,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
6565,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
4.3,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
11.1,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
16.7,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
23.8,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
44.1,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
19.9,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
51.3,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
28.8,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
0.361,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
7.27,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2014,배 ,
2394,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
2812,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
810,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
1659,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
2398,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
3301,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
5892,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
5.8,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
11.8,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
17.1,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
23.5,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
41.9,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2014,%,
18.1,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
57.3,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
24.6,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2014,,
0.396,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
10.41,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2015,배 ,
2561,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
3059,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
644,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
1699,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
2573,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
3675,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
6704,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
4.2,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
11.1,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
16.8,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
24,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
43.8,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
19.7,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
51.2,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
29.1,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
0.35,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
6.81,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2015,배 ,
2465,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
2879,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
866,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
1727,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
2475,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
3427,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
5897,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
6,I38B,501,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
12,I38B,502,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
17.2,I38B,503,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
23.8,I38B,504,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
41,I38B,505,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2015,%,
17.4,I38B,90,,,처분가능소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
57.5,I38B,91,,,처분가능소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
25.1,I38B,92,,,처분가능소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2015,,
0.402,I38A,10,,,시장소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2016,,
10.88,I38A,20,,,시장소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2016,배 ,
2652,I38A,30,,,시장소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
3195,I38A,40,,,시장소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
653,I38A,401,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
1762,I38A,402,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
2664,I38A,403,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
3786,I38A,404,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
7107,I38A,405,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
100,I38A,50,,,시장소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
4.1,I38A,501,,,시장소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
11,I38A,502,,,시장소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
16.7,I38A,503,,,시장소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
23.7,I38A,504,,,시장소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
44.5,I38A,505,,,시장소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
20,I38A,90,,,시장소득,중위소득50%이하(상대적빈곤율),,,901Y112,8.7.3. 소득분배지표(2011~),2016,,
51.7,I38A,91,,,시장소득,중위소득50~150%,,,901Y112,8.7.3. 소득분배지표(2011~),2016,,
28.4,I38A,92,,,시장소득,중위소득150%초과,,,901Y112,8.7.3. 소득분배지표(2011~),2016,,
0.353,I38B,10,,,처분가능소득,지니계수,,,901Y112,8.7.3. 소득분배지표(2011~),2016,,
6.87,I38B,20,,,처분가능소득,5분위배율,,,901Y112,8.7.3. 소득분배지표(2011~),2016,배 ,
2570,I38B,30,,,처분가능소득,균등화 중위소득,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
3001,I38B,40,,,처분가능소득,균등화 평균소득(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
902,I38B,401,,,처분가능소득,1분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
1796,I38B,402,,,처분가능소득,2분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
2579,I38B,403,,,처분가능소득,3분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
3528,I38B,404,,,처분가능소득,4분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
6198,I38B,405,,,처분가능소득,5분위,,,901Y112,8.7.3. 소득분배지표(2011~),2016,만원,
100,I38B,50,,,처분가능소득,소득점유율(5분위),,,901Y112,8.7.3. 소득분배지표(2011~),2016,%,
