C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,152,T30,취업자,Employed persons,2026-01-27,101,202504,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,150.9,T30,취업자,Employed persons,2026-01-27,101,202505,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,148.6,T30,취업자,Employed persons,2026-01-27,101,202506,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,140.2,T30,취업자,Employed persons,2026-01-27,101,202507,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,146.8,T30,취업자,Employed persons,2026-01-27,101,202508,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,148.4,T30,취업자,Employed persons,2026-01-27,101,202509,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,148.8,T30,취업자,Employed persons,2026-01-27,101,202510,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,145.5,T30,취업자,Employed persons,2026-01-27,101,202511,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
37,E 수도 하수 및 폐기물 처리 원료 재생업,E Water supply; sewage waste management materials recovery,산업별,By industry,140.5,T30,취업자,Employed persons,2026-01-27,101,202512,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1742.3,T30,취업자,Employed persons,2026-01-27,101,201301,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1697.4,T30,취업자,Employed persons,2026-01-27,101,201302,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1765.8,T30,취업자,Employed persons,2026-01-27,101,201303,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1801.4,T30,취업자,Employed persons,2026-01-27,101,201304,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1805.5,T30,취업자,Employed persons,2026-01-27,101,201305,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1813.9,T30,취업자,Employed persons,2026-01-27,101,201306,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1789.3,T30,취업자,Employed persons,2026-01-27,101,201307,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1781.5,T30,취업자,Employed persons,2026-01-27,101,201308,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1794.5,T30,취업자,Employed persons,2026-01-27,101,201309,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1808.7,T30,취업자,Employed persons,2026-01-27,101,201310,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1779.5,T30,취업자,Employed persons,2026-01-27,101,201311,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1770.4,T30,취업자,Employed persons,2026-01-27,101,201312,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1769.8,T30,취업자,Employed persons,2026-01-27,101,201401,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1767.4,T30,취업자,Employed persons,2026-01-27,101,201402,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1779.5,T30,취업자,Employed persons,2026-01-27,101,201403,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1809.4,T30,취업자,Employed persons,2026-01-27,101,201404,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1829.5,T30,취업자,Employed persons,2026-01-27,101,201405,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1846.4,T30,취업자,Employed persons,2026-01-27,101,201406,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1854.7,T30,취업자,Employed persons,2026-01-27,101,201407,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1854.8,T30,취업자,Employed persons,2026-01-27,101,201408,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1850.1,T30,취업자,Employed persons,2026-01-27,101,201409,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1858.7,T30,취업자,Employed persons,2026-01-27,101,201410,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1864.3,T30,취업자,Employed persons,2026-01-27,101,201411,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1853.3,T30,취업자,Employed persons,2026-01-27,101,201412,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1842.1,T30,취업자,Employed persons,2026-01-27,101,201501,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1837.1,T30,취업자,Employed persons,2026-01-27,101,201502,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1857.5,T30,취업자,Employed persons,2026-01-27,101,201503,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1871.2,T30,취업자,Employed persons,2026-01-27,101,201504,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1868.9,T30,취업자,Employed persons,2026-01-27,101,201505,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1873.6,T30,취업자,Employed persons,2026-01-27,101,201506,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1878.3,T30,취업자,Employed persons,2026-01-27,101,201507,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1861,T30,취업자,Employed persons,2026-01-27,101,201508,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1847.1,T30,취업자,Employed persons,2026-01-27,101,201509,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1828.9,T30,취업자,Employed persons,2026-01-27,101,201510,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1824,T30,취업자,Employed persons,2026-01-27,101,201511,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1856.8,T30,취업자,Employed persons,2026-01-27,101,201512,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1851.7,T30,취업자,Employed persons,2026-01-27,101,201601,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1821.6,T30,취업자,Employed persons,2026-01-27,101,201602,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1813.6,T30,취업자,Employed persons,2026-01-27,101,201603,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1826.2,T30,취업자,Employed persons,2026-01-27,101,201604,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1839.2,T30,취업자,Employed persons,2026-01-27,101,201605,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1842.9,T30,취업자,Employed persons,2026-01-27,101,201606,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1873.1,T30,취업자,Employed persons,2026-01-27,101,201607,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1926,T30,취업자,Employed persons,2026-01-27,101,201608,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1881.4,T30,취업자,Employed persons,2026-01-27,101,201609,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1882,T30,취업자,Employed persons,2026-01-27,101,201610,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1928.4,T30,취업자,Employed persons,2026-01-27,101,201611,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1937.9,T30,취업자,Employed persons,2026-01-27,101,201612,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1942.7,T30,취업자,Employed persons,2026-01-27,101,201701,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1975.3,T30,취업자,Employed persons,2026-01-27,101,201702,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1981.6,T30,취업자,Employed persons,2026-01-27,101,201703,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1993.9,T30,취업자,Employed persons,2026-01-27,101,201704,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2007.5,T30,취업자,Employed persons,2026-01-27,101,201705,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1996.5,T30,취업자,Employed persons,2026-01-27,101,201706,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1979.1,T30,취업자,Employed persons,2026-01-27,101,201707,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1962.5,T30,취업자,Employed persons,2026-01-27,101,201708,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1991.7,T30,취업자,Employed persons,2026-01-27,101,201709,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2002.3,T30,취업자,Employed persons,2026-01-27,101,201710,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1997.8,T30,취업자,Employed persons,2026-01-27,101,201711,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2020.1,T30,취업자,Employed persons,2026-01-27,101,201712,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2043.4,T30,취업자,Employed persons,2026-01-27,101,201801,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2039.7,T30,취업자,Employed persons,2026-01-27,101,201802,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2021.8,T30,취업자,Employed persons,2026-01-27,101,201803,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2030.2,T30,취업자,Employed persons,2026-01-27,101,201804,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2013.9,T30,취업자,Employed persons,2026-01-27,101,201805,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2007.8,T30,취업자,Employed persons,2026-01-27,101,201806,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2019,T30,취업자,Employed persons,2026-01-27,101,201807,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2014.3,T30,취업자,Employed persons,2026-01-27,101,201808,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2036.2,T30,취업자,Employed persons,2026-01-27,101,201809,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2062,T30,취업자,Employed persons,2026-01-27,101,201810,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2069.1,T30,취업자,Employed persons,2026-01-27,101,201811,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2054.5,T30,취업자,Employed persons,2026-01-27,101,201812,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2023.5,T30,취업자,Employed persons,2026-01-27,101,201901,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2034.1,T30,취업자,Employed persons,2026-01-27,101,201902,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2017.1,T30,취업자,Employed persons,2026-01-27,101,201903,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2001.6,T30,취업자,Employed persons,2026-01-27,101,201904,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2021.3,T30,취업자,Employed persons,2026-01-27,101,201905,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2031.8,T30,취업자,Employed persons,2026-01-27,101,201906,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2034.2,T30,취업자,Employed persons,2026-01-27,101,201907,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2038.1,T30,취업자,Employed persons,2026-01-27,101,201908,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1997.4,T30,취업자,Employed persons,2026-01-27,101,201909,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2011.3,T30,취업자,Employed persons,2026-01-27,101,201910,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2000.1,T30,취업자,Employed persons,2026-01-27,101,201911,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2027.5,T30,취업자,Employed persons,2026-01-27,101,201912,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2029.1,T30,취업자,Employed persons,2026-01-27,101,202001,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2021.6,T30,취업자,Employed persons,2026-01-27,101,202002,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1992.6,T30,취업자,Employed persons,2026-01-27,101,202003,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1943.5,T30,취업자,Employed persons,2026-01-27,101,202004,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1962.3,T30,취업자,Employed persons,2026-01-27,101,202005,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1972.5,T30,취업자,Employed persons,2026-01-27,101,202006,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2015.2,T30,취업자,Employed persons,2026-01-27,101,202007,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2031.1,T30,취업자,Employed persons,2026-01-27,101,202008,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2051.8,T30,취업자,Employed persons,2026-01-27,101,202009,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2047.4,T30,취업자,Employed persons,2026-01-27,101,202010,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2075.2,T30,취업자,Employed persons,2026-01-27,101,202011,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2050.2,T30,취업자,Employed persons,2026-01-27,101,202012,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2009,T30,취업자,Employed persons,2026-01-27,101,202101,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2048.5,T30,취업자,Employed persons,2026-01-27,101,202102,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2081.5,T30,취업자,Employed persons,2026-01-27,101,202103,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2084.7,T30,취업자,Employed persons,2026-01-27,101,202104,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2094.4,T30,취업자,Employed persons,2026-01-27,101,202105,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2112,T30,취업자,Employed persons,2026-01-27,101,202106,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2110.8,T30,취업자,Employed persons,2026-01-27,101,202107,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2153.6,T30,취업자,Employed persons,2026-01-27,101,202108,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2108.6,T30,취업자,Employed persons,2026-01-27,101,202109,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2098.9,T30,취업자,Employed persons,2026-01-27,101,202110,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2090.7,T30,취업자,Employed persons,2026-01-27,101,202111,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2089.9,T30,취업자,Employed persons,2026-01-27,101,202112,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2112.2,T30,취업자,Employed persons,2026-01-27,101,202201,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2113.3,T30,취업자,Employed persons,2026-01-27,101,202202,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2141.8,T30,취업자,Employed persons,2026-01-27,101,202203,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2132.6,T30,취업자,Employed persons,2026-01-27,101,202204,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2167,T30,취업자,Employed persons,2026-01-27,101,202205,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2162.6,T30,취업자,Employed persons,2026-01-27,101,202206,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2130.3,T30,취업자,Employed persons,2026-01-27,101,202207,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2130.2,T30,취업자,Employed persons,2026-01-27,101,202208,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2097.2,T30,취업자,Employed persons,2026-01-27,101,202209,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2111.3,T30,취업자,Employed persons,2026-01-27,101,202210,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2101.5,T30,취업자,Employed persons,2026-01-27,101,202211,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2077.6,T30,취업자,Employed persons,2026-01-27,101,202212,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2072.8,T30,취업자,Employed persons,2026-01-27,101,202301,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2108.2,T30,취업자,Employed persons,2026-01-27,101,202302,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2118.1,T30,취업자,Employed persons,2026-01-27,101,202303,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2101.1,T30,취업자,Employed persons,2026-01-27,101,202304,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2102.4,T30,취업자,Employed persons,2026-01-27,101,202305,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2102.3,T30,취업자,Employed persons,2026-01-27,101,202306,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2091,T30,취업자,Employed persons,2026-01-27,101,202307,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2128.1,T30,취업자,Employed persons,2026-01-27,101,202308,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2133.4,T30,취업자,Employed persons,2026-01-27,101,202309,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2125.2,T30,취업자,Employed persons,2026-01-27,101,202310,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2132.8,T30,취업자,Employed persons,2026-01-27,101,202311,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2148.2,T30,취업자,Employed persons,2026-01-27,101,202312,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2147.8,T30,취업자,Employed persons,2026-01-27,101,202401,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2144.3,T30,취업자,Employed persons,2026-01-27,101,202402,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2137.7,T30,취업자,Employed persons,2026-01-27,101,202403,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2106,T30,취업자,Employed persons,2026-01-27,101,202404,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2055.9,T30,취업자,Employed persons,2026-01-27,101,202405,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2037.7,T30,취업자,Employed persons,2026-01-27,101,202406,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2013,T30,취업자,Employed persons,2026-01-27,101,202407,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2043.6,T30,취업자,Employed persons,2026-01-27,101,202408,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2034.3,T30,취업자,Employed persons,2026-01-27,101,202409,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2033.8,T30,취업자,Employed persons,2026-01-27,101,202410,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,2039.2,T30,취업자,Employed persons,2026-01-27,101,202411,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1992.8,T30,취업자,Employed persons,2026-01-27,101,202412,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1974.9,T30,취업자,Employed persons,2026-01-27,101,202501,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1971.1,T30,취업자,Employed persons,2026-01-27,101,202502,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
41,F 건설업,F.Construction,산업별,By industry,1949.5,T30,취업자,Employed persons,2026-01-27,101,202503,M,DT_1DA9003S,산업별 계절조정 취업자,천명,Thousand Person
