C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
J58,출판업,Publishing activities,산업별,By industry,109.80787,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202004,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,90.18012,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,86.0191,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,83.41703,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,94.54584,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,81.24508,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,79.60234,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,76.37204,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,82.4843,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,67.80105,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,68.65206,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,70.23131,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,82.0242,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,70.02928,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,73.71383,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,73.54959,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,83.25281,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,74.39054,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,76.48047,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,67.88692,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J58,출판업,Publishing activities,산업별,By industry,87.21399,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,213.89114,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,163.65776,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,218.64505,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,208.91419,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,197.56962,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,203.29172,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,208.21348,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,197.54522,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,207.93445,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,176.12997,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,192.12634,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,183.5942,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,197.26046,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,173.65143,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,207.15241,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,182.80782,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,160.66751,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,164.52973,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,183.03098,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,164.11552,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,158.49272,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201601,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,158.38254,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201602,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,174.55003,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201603,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,152.93911,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201604,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,136.16527,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201701,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,139.00134,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201702,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,159.82363,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201703,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,186.72158,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201704,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,137.09746,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201801,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,133.07728,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201802,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,187.75401,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201803,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,143.51967,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201804,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,125.72592,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201901,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,151.91533,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201902,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,166.80225,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201903,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,167.10023,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201904,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,103.93176,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202001,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,99.28564,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202002,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,97.17703,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202003,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,99.47421,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202004,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,79.50625,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,78.01113,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,70.41608,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,78.19812,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,64.47117,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,77.54416,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,73.29579,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,82.25294,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,71.60064,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,70.55641,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,74.99791,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,79.28585,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,75.71188,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,71.71945,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,71.8911,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,75.50056,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,68.15233,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,72.55561,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,72.46342,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J59,영상 오디오 기록물 제작 및 배급업,Motion picture video and television programme production sound recording and music publishing activities,산업별,By industry,86.32145,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,90.72198,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,94.72381,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,102.48596,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,107.99698,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,87.12936,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,107.16208,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,99.31908,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,107.97484,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,85.21193,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,96.9327,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,97.06574,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,105.59049,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,85.46146,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,102.53491,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,100.27325,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,107.80584,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,89.76542,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,99.40249,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,98.52957,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,113.8021,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,90.77382,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201601,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,100.63272,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201602,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,99.74914,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201603,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,109.24813,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201604,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
J60,방송 및 영상·오디오물 제공 서비스업,Broadcasting Video and audio distribution activities,산업별,By industry,87.169,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201701,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
