spec_id,policy,wolfson_vs_market,output_vs_market,ede_vs_market,vulnerable_vs_market
111,공공AI 종합안,-0.018447214806348644,-0.09812877675278361,-0.093822931308178,0.050376996474328285
111,공공AI+공교육,-0.012908405456603711,-0.05781775408004004,-0.05579397940623376,0.022914963197919896
111,공공AI+돌봄,-0.008377893239654377,-0.08197442211949035,-0.07997469533101233,0.027357307911384982
111,전국민 공공AI,-0.006450439436901059,-0.047215059588469825,-0.04529699077759888,0.00029366985276491064
112,공공AI 실패,-0.0052780553672009956,0.0008917592852619935,0.0020398537204964207,0.014852400887644574
112,공공AI 종합안,-0.04179537964435538,0.031642337736425,0.04570763948894764,0.05231227808328143
112,공공AI+공교육,-0.033609100179711415,0.03860855347998501,0.04807208539935974,0.024687948729828157
112,공공AI+돌봄,-0.019589600402528537,-0.007904071722207341,-0.002445629815419126,0.028035824129931254
112,전국민 공공AI,-0.01621912071035378,0.0007690032383493098,0.005721952382566203,0.0008513394471116494
113,공공AI 실패,-0.00221139167194101,9.359868871172683e-05,-0.0006348297945935819,0.014416177193388762
113,공공AI 종합안,-0.01950875583048109,0.02620289504363335,0.030571128328739303,0.050247727386355225
113,공공AI+공교육,-0.013263589949708304,0.030418671715642526,0.03142517644640848,0.022799064598272672
113,공공AI+돌봄,-0.010711015726206072,-0.005691126231328364,-0.0030212506958954624,0.02730140949816266
113,전국민 공공AI,-0.008586488076365834,0.0008832123010935611,0.003409888588033483,0.00024772718466910737
114,공공AI 실패,-0.006426781961954009,0.008676737743278151,0.010543648416059037,0.014894485762138995
114,공공AI 종합안,-0.04828216917699846,0.06629500311225944,0.0805513060497717,0.05268016908638806
114,공공AI+공교육,-0.03965138059050517,0.062037641478407776,0.07311219881643369,0.02500824355753199
114,공공AI+돌봄,-0.022069301792331464,0.01604528712501943,0.020513021884119742,0.028234810929487396
114,전국민 공공AI,-0.01605685246570228,0.01592649715045774,0.0200487244379354,0.0010148858513915338
115,공공AI 실패,-0.008257900364607149,0.009605534142457406,0.01127223240929226,0.014841352692796109
115,공공AI 종합안,-0.04471898370193668,0.07037893395340514,0.08325696509684369,0.052403052613469704
115,공공AI+공교육,-0.03685282907400497,0.06442327689291402,0.07473790835033928,0.024758681985647867
115,공공AI+돌봄,-0.021549207709907606,0.018964866763583596,0.023260131769876652,0.02811961130425541
115,전국민 공공AI,-0.015607497220922681,0.01765717620443312,0.021630030796300714,0.0009202037693484631
116,공공AI 실패,-0.0022318347821528098,-0.025545208062715832,-0.0256628479683468,0.014160849101038542
116,공공AI 종합안,-0.01860763753234901,-0.07690234813965811,-0.0734069169557397,0.0493490319043545
116,공공AI+공교육,-0.01435382983693867,-0.044300146889226476,-0.042598909454157244,0.02193223143971712
116,공공AI+돌봄,-0.009680969401416342,-0.0664603069023671,-0.0656200621090469,0.027168201699109457
116,전국민 공공AI,-0.008182269561118262,-0.036653649730175666,-0.0356472080294045,0.00013824426114972255
117,공공AI 실패,-0.0016251753828721988,-0.024109211926227996,-0.024234647498531957,0.01428543816700123
117,공공AI 종합안,-0.01702453945109169,-0.07920341078972293,-0.07558740293526921,0.04979396639813456
117,공공AI+공교육,-0.01197272812268748,-0.0468236194210983,-0.045385210917881474,0.02236823646420568
117,공공AI+돌봄,-0.00776412331788353,-0.06558234138537009,-0.06470915165899538,0.027205533406983323
117,전국민 공공AI,-0.0057427490127261865,-0.037112882416952216,-0.03616401668895707,0.00016892703308220725
118,공공AI 실패,-0.0013643332767439564,-0.028013063170262247,-0.028105517837758585,0.014512546502173485
118,공공AI 종합안,-0.018682766623216537,-0.09852287549798873,-0.09361878704729214,0.050711222271043035
118,공공AI+공교육,-0.013084260738453465,-0.057389973948377984,-0.05465270487198635,0.023222195570517044
118,공공AI+돌봄,-0.008024698837879637,-0.08333289610425718,-0.08093795136382281,0.02747016015274125
118,전국민 공공AI,-0.006317505588292152,-0.04800950978511449,-0.04575843710842564,0.00038642262998397035
119,공공AI 실패,-0.0028052642000520878,-0.015746413383267308,-0.016079040466402097,0.014580690348236577
119,공공AI 종합안,-0.025859015896157217,-0.04022366736062054,-0.03309326176290915,0.05101884207812575
119,공공AI+공교육,-0.019145840665492644,-0.01278017468138963,-0.00888771051491306,0.023505526052161906
119,공공AI+돌봄,-0.014615118477150177,-0.05393094611674713,-0.049443474226568654,0.02757170728528565
119,전국민 공공AI,-0.011199110371630142,-0.028570820391967552,-0.02444136406678558,0.00046988378635026695
120,공공AI 실패,-0.002733563258803459,-0.006958102356473816,-0.0064647964896003135,0.014362160743144337
120,공공AI 종합안,-0.023395230893014762,-0.0033687202470782844,0.0021442725064342583,0.05028801662678269
120,공공AI+공교육,-0.017651259340288758,0.008046477887923988,0.01202841579289602,0.022792493108571194
120,공공AI+돌봄,-0.009499679000419967,-0.01998720311188597,-0.01854087583450474,0.02749732159896275
120,전국민 공공AI,-0.007530610487670286,-0.007827078402724588,-0.006355470263803689,0.0004087465071178631
121,공공AI 실패,-0.007304185384041734,-0.01872074093470906,-0.017091683029586496,0.014813785418015665
121,공공AI 종합안,-0.04540932893246459,-0.04969932844294754,-0.03567097217989046,0.052238652481779724
121,공공AI+공교육,-0.03769727448595424,-0.01836724968417712,-0.007449301036037775,0.02461284752126488
121,공공AI+돌봄,-0.021125468166533865,-0.060017213716705695,-0.05501177468641752,0.02804199324591783
121,전국민 공공AI,-0.014789816108610285,-0.03151685488461835,-0.026895085123910673,0.0008564098173043933
122,공공AI 실패,-0.001265174632873567,-0.020228253723936385,-0.020434746992827896,0.014258006994268343
122,공공AI 종합안,-0.01539482604416087,-0.06231719957562975,-0.05953466382634749,0.049662670445783916
122,공공AI+공교육,-0.010785323141374016,-0.03556396186796229,-0.03448998199075163,0.02224824700363348
122,공공AI+돌봄,-0.007323268440372788,-0.054287335026612,-0.0535345583109294,0.027158264007831612
122,전국민 공공AI,-0.005719758238389827,-0.030167536592666702,-0.02932338253708256,0.00013007651495255956
123,공공AI 실패,-0.007070213539203424,-0.016730818694602106,-0.015210128880717155,0.014986393551686074
123,공공AI 종합안,-0.05575162197126113,-0.042558039119773364,-0.026169322593288608,0.05293371970010623
123,공공AI+공교육,-0.04394286451247276,-0.011258109205671163,0.0011298605892864355,0.02525776720007215
123,공공AI+돌봄,-0.02806184428162181,-0.05992027166856502,-0.05260940880999512,0.028251646612182567
123,전국민 공공AI,-0.023268120323714225,-0.03147730438685774,-0.02488127612165128,0.0010287230273979472
124,공공AI 실패,-0.004764588472676606,-0.027861836911501507,-0.027339432811262207,0.01476166021852295
124,공공AI 종합안,-0.02601387845467315,-0.09931180675625387,-0.09182032653989798,0.05187262002925538
124,공공AI+공교육,-0.021156356296415935,-0.05613042382305962,-0.05056827168327628,0.024286842878144532
124,공공AI+돌봄,-0.013945536196457872,-0.08637664734690904,-0.08289570236121703,0.02787464774769029
124,전국민 공공AI,-0.010287679568541416,-0.04962535378607267,-0.04645486909233039,0.0007188692640185401
125,공공AI 실패,-0.005419770927544726,-0.03187802867791091,-0.030627753896672993,0.014988074969278566
125,공공AI 종합안,-0.0377650755592424,-0.11551907196305114,-0.10436433023354794,0.05293785717718029
125,공공AI+공교육,-0.031943556507624773,-0.06564406135167744,-0.05675545362471157,0.025261988755254355
125,공공AI+돌봄,-0.016764073289529807,-0.09938224549495081,-0.0947111121986152,0.028251295104241108
125,전국민 공공AI,-0.012908111938585806,-0.05728006957888898,-0.05307400831611647,0.0010284341245157744
126,공공AI 실패,-0.008195075832810761,-0.002431153879255188,-0.0006353437541756213,0.014938128034546637
126,공공AI 종합안,-0.047222872333657365,0.017665651737319252,0.032074098235542775,0.05278693406153527
126,공공AI+공교육,-0.04020300555204273,0.02833813046464992,0.039653791368358504,0.025118814883045903
126,공공AI+돌봄,-0.022551286959027153,-0.01591018006807654,-0.010883575932123718,0.028218897603027093
126,전국민 공공AI,-0.016323835670793096,-0.004168298822482236,0.0004262863022137797,0.0010018067560519928
127,공공AI 실패,-0.002624969539142888,-0.01188004506593146,-0.012384134127768561,0.014499665994229286
127,공공AI 종합안,-0.024999610493331798,-0.020976132020048735,-0.01313806140073594,0.05064739819419758
127,공공AI+공교육,-0.016773459072409416,0.0005419284155819271,0.00364949052605284,0.023164131906726466
127,공공AI+돌봄,-0.012439771494838353,-0.040959167738446586,-0.036836832053456385,0.02744607741608855
127,전국민 공공AI,-0.009604859843499236,-0.020230287425661103,-0.016389992739888642,0.00036662913115107897
128,공공AI 실패,-0.0026885191517171114,-0.018427122839132542,-0.017730586845545848,0.014647651811984314
128,공공AI 종합안,-0.021888035732606406,-0.0579921330350093,-0.05092308439179198,0.051432572378178075
128,공공AI+공교육,-0.017322098964151204,-0.029249965107713386,-0.024194955302425283,0.023876517191099254
128,공공AI+돌봄,-0.009513782084538014,-0.05577526087567225,-0.05362658915724776,0.02775038821529711
128,전국민 공공AI,-0.0077871989805495395,-0.03057322945364645,-0.028549316958840068,0.0006167408828104595
129,공공AI 실패,-0.0028673611607539506,0.00046809996136065735,-0.0002511339816224367,0.014575846978921819
129,공공AI 종합안,-0.03236160378442568,0.03305108681067226,0.04167207649620615,0.05099235161847693
129,공공AI+공교육,-0.02468587569289174,0.04047525968391785,0.044184418398824435,0.02348181666467375
129,공공AI+돌봄,-0.01897798414119084,-0.011222270915947269,-0.005566614486267697,0.027560080371066425
129,전국민 공공AI,-0.01461684716543879,-0.0013006018561574906,0.003888904229599104,0.00046032767500163007
130,공공AI 실패,-0.0056500287446826225,-0.009947857180287456,-0.008577677112290405,0.014983796128986555
130,공공AI 종합안,-0.04564921775842855,-0.017962524674248054,-0.002223582951279557,0.05291925500850185
130,공공AI+공교육,-0.03598319454280681,0.004364251942925751,0.014654946463629331,0.02524475357359013
130,공공AI+돌봄,-0.020891935715597998,-0.03927618279826614,-0.03353031896024805,0.028245580099438523
130,전국민 공공AI,-0.017467867139418086,-0.019052673311657012,-0.013888875222068442,0.00102373698637407
131,공공AI 실패,-0.000895521121250839,-0.03159139275862277,-0.032359123593698066,0.014388679430599405
131,공공AI 종합안,-0.017092431664054858,-0.11338653448359465,-0.11041182989550312,0.05011400304789152
131,공공AI+공교육,-0.011544724048529173,-0.06814920498094527,-0.06775991041043007,0.022677189312344487
131,공공AI+돌봄,-0.009330514067157361,-0.09306894115579582,-0.09088946852755408,0.027251871798507854
131,전국민 공공AI,-0.007019122478764156,-0.054345834853277444,-0.05226772492016236,0.00020701236000286727
132,공공AI 실패,-0.003200717390872951,-0.026498610034436803,-0.02609313260972989,0.014307943651431693
132,공공AI 종합안,-0.026556685272345046,-0.08115170293056342,-0.07477731122874842,0.05003526947113916
132,공공AI+공교육,-0.018929563848583873,-0.044818105262422275,-0.040585435361701665,0.022560888072079045
132,공공AI+돌봄,-0.011474595994386758,-0.07275980303349269,-0.0709468880061831,0.02740893208887818
132,전국민 공공AI,-0.010105707712594801,-0.04004899503664322,-0.038185257021245846,0.00033609954469304704
133,공공AI 실패,-0.0012023176015015097,0.004404109251375021,0.0036831760704959457,0.014443149537617161
133,공공AI 종합안,-0.01918568171814626,0.04689986633906229,0.05033323759753485,0.05037578349144378
133,공공AI+공교육,-0.013956621937267155,0.04566220206498875,0.047164797987617864,0.022916162578451416
133,공공AI+돌봄,-0.010902070219781651,0.00516881794142543,0.008330067429046288,0.027347222469193744
133,전국민 공공AI,-0.008168724126893817,0.007984590597011176,0.010963804181771244,0.00028538067072074024
134,공공AI 실패,-0.0011745545324565732,-0.001043775234756586,-0.0012281523546361119,0.014417555616204392
134,공공AI 종합안,-0.018284215623696427,0.018442422224645177,0.02317222753798856,0.05028722105339556
134,공공AI+공교육,-0.012871359704509318,0.02284417842388617,0.024679582641270487,0.0228318105866158
134,공공AI+돌봄,-0.009107531544824264,-0.005668058136065107,-0.0039970753275253255,0.02732961972675796
134,전국민 공공AI,-0.006709205561040141,0.00045920963878659515,0.002081164154279629,0.0002709130515755973
135,공공AI 실패,-0.0010114832483113095,-0.013110947186397298,-0.013482477940646637,0.014426787525420964
135,공공AI 종합안,-0.02291434862844835,-0.025410485242442965,-0.019010988442301424,0.05033232011681099
135,공공AI+공교육,-0.017257830172642832,-0.004451636498057798,-0.0018287174005724958,0.022872969432611558
135,공공AI+돌봄,-0.01154392057867877,-0.04048273447023333,-0.037479071386767523,0.0273460927153385
135,전국민 공공AI,-0.008332827356548014,-0.020085829958393336,-0.01721430645153697,0.00028445213083176137
136,공공AI 실패,-0.005168535192690782,0.004473381392587197,0.005821823134740778,0.01484186304807722
136,공공AI 종합안,-0.03251600386198207,0.04255501383004853,0.05257601612066874,0.0524060969222601
136,공공AI+공교육,-0.0268155013184906,0.042816381528692965,0.050706766106625584,0.024761371179163626
136,공공AI+돌봄,-0.01562367925166358,0.005694049265672879,0.008671001722157928,0.02812109594564438
136,전국민 공공AI,-0.012380746843826243,0.008517148030699431,0.011274693510778477,0.0009214239897920029
137,공공AI 실패,-0.0017213143864262398,-0.03314921796240772,-0.03350902863773333,0.01444547863182403
137,공공AI 종합안,-0.01738704262994964,-0.12048725317491454,-0.11671558712916237,0.05039253140221526
137,공공AI+공교육,-0.012299707619217712,-0.07318395840858756,-0.07149014668495124,0.022930771842665638
137,공공AI+돌봄,-0.008863574243089395,-0.09700770810931388,-0.09483890561772215,0.027356163574864405
137,전국민 공공AI,-0.006660885461369309,-0.0567247677692224,-0.0546640599336423,0.000292729327445433
138,공공AI 실패,-0.0057895090927849585,-0.010927511704913961,-0.009915779274676517,0.014478367118400375
138,공공AI 종합안,-0.030463500555135532,-0.01605639955787895,-0.007252473529337833,0.05083956813340625
138,공공AI+공교육,-0.026270899559850888,0.002020371518582441,0.008822693242608065,0.023294896937616848
138,공공AI+돌봄,-0.015336519341591331,-0.03295896486373909,-0.03035357225649596,0.02770279481154806
138,전국민 공공AI,-0.012538597732008924,-0.014990140777799449,-0.012454717312931907,0.0005776240666802348
139,공공AI 실패,-0.0036968325537882207,0.006384401059104022,0.0070001228668521015,0.014720336261598743
139,공공AI 종합안,-0.040630772566819476,0.05999358047474038,0.07129301094205828,0.0516919991009757
139,공공AI+공교육,-0.032788365630886246,0.058966180062363954,0.06732828788004433,0.024119850074931042
139,공공AI+돌봄,-0.023007215136972903,0.006921122627758486,0.012868678147568896,0.027817672224595448
139,전국민 공공AI,-0.019235711119117344,0.010378244455417403,0.015824974133888683,0.0006720413238993084
140,공공AI 실패,-0.0015005690122363094,0.0021879951157723343,0.002002888099735159,0.014257266232309052
140,공공AI 종합안,-0.015825953247464202,0.03477673129949531,0.038295787299533667,0.04966905355229756
140,공공AI+공교육,-0.01122630014887186,0.03228998811386344,0.03341926259060501,0.022252821766381103
140,공공AI+돌봄,-0.007184175704486907,0.008079519806008295,0.008816051203156053,0.027165824206428248
140,전국민 공공AI,-0.00559911282709008,0.00897938153403445,0.009807908546156152,0.00013629021002633168
141,공공AI 실패,-0.005101785263000896,-0.003808859552485361,-0.0023400187380154536,0.014980024447338923
141,공공AI 종합안,-0.03519194903611879,0.0053802844228088426,0.016889463064161614,0.05295263671723467
141,공공AI+공교육,-0.029277956901532065,0.017465182997803835,0.02612356109995073,0.02527274470550267
141,공공AI+돌봄,-0.01680689090801203,-0.018755799890085537,-0.015188656076045304,0.028268116650331278
141,전국민 공공AI,-0.013544360314964934,-0.00682979907038124,-0.003585674887931767,0.00104225968170657
142,공공AI 실패,-0.003250481056353685,-0.025865433776419387,-0.025100337671306205,0.014895194302797954
142,공공AI 종합안,-0.03111278480262389,-0.09104265297435425,-0.08124273938121415,0.05249546214341764
142,공공AI+공교육,-0.025168138316035496,-0.0491289340314397,-0.0421652225528161,0.02485807300724644
142,공공AI+돌봄,-0.015615164782637428,-0.08275449307883125,-0.07849381814372094,0.028090423566628754
142,전국민 공공AI,-0.012228343459719807,-0.04715087428594478,-0.04331728861680348,0.0008962144919263029
143,공공AI 실패,-0.0004288981796185809,-0.00501831869035782,-0.0060291296756186386,0.014390690145066554
143,공공AI 종합안,-0.017118515038509446,0.0034915865483139408,0.005307349691025906,0.05011866434057347
143,공공AI+공교육,-0.011735555066288803,0.014225088234713829,0.01423641755559868,0.022682114749282205
143,공공AI+돌봄,-0.009654410326363383,-0.0207303187661243,-0.01812040724409105,0.02725076748246502
143,전국민 공공AI,-0.007580709388009144,-0.008783863992286117,-0.006306926782685976,0.0002061047273436145
144,공공AI 실패,-0.001406271156005487,-0.00930638970156733,-0.009769695954234787,0.014412232702780359
144,공공AI 종합안,-0.017481120522504,-0.016571248159051005,-0.012774604260513637,0.05023794569428012
144,공공AI+공교육,-0.012135764131363802,-0.0008830709196223641,0.000402529547559094,0.022789026079299484
144,공공AI+돌봄,-0.009387497842536341,-0.03019732290376574,-0.0281381846386258,0.027302483222302037
144,전국민 공공AI,-0.006618855858259873,-0.014842213889588382,-0.012871137559230257,0.00024860967397277766
145,공공AI 실패,-0.004940430876304733,-0.02325434692172115,-0.02289423525787311,0.014672040504327983
145,공공AI 종합안,-0.028070898543821762,-0.07650888725219734,-0.06708849216931792,0.051457905757536206
145,공공AI+공교육,-0.02172441286303879,-0.03933131055477379,-0.03399727229044287,0.023906246147060196
145,공공AI+돌봄,-0.013998509866213052,-0.07278373282308581,-0.06907952455580277,0.027732011492525466
145,전국민 공공AI,-0.01092309601987014,-0.0407019634066348,-0.03730724718172969,0.0006016371325192615
146,공공AI 실패,-0.004932268523761135,-0.0015746757506351905,-0.0004997219578304068,0.014587491811642945
146,공공AI 종합안,-0.028327270572026893,0.01990784527686556,0.028381133396102917,0.051319948505843205
146,공공AI+공교육,-0.024596510148859926,0.026532520164996923,0.033251140267473264,0.023743668254048313
146,공공AI+돌봄,-0.013360567539302287,-0.008508282968944167,-0.0060323653527543375,0.02783494376759943
146,전국민 공공AI,-0.00956999544795939,-0.00017131506724873957,0.002198115625795888,0.0006862367316395508
147,공공AI 실패,-0.0054737516201188025,0.0018092936914940044,0.0031282304910582592,0.014778545400765694
147,공공AI 종합안,-0.035606940791253774,0.033739864006818776,0.043821973804540254,0.05209668206535378
147,공공AI+공교육,-0.029024256419305797,0.03723096534690138,0.045474671498390656,0.024479880817904608
147,공공AI+돌봄,-0.016779828640494876,-0.0015949363379921255,0.001759284161756025,0.028004351144806115
147,전국민 공공AI,-0.013066243460608404,0.004234193314832324,0.007353127452581543,0.0008254719344896379
148,공공AI 실패,-0.0022010541176156334,-0.007559398364738845,-0.006872075553612314,0.014571485860364016
148,공공AI 종합안,-0.021043897621202734,-0.009901377081092434,-0.0032681488874535536,0.05116052152095363
148,공공AI+공교육,-0.016221522369847398,0.003972655940259286,0.008794657809255507,0.023616642180124013
148,공공AI+돌봄,-0.008025293303165003,-0.024469587146420745,-0.022622383654593195,0.0276994842790782
148,전국민 공공AI,-0.0059929358252261075,-0.010892908658170962,-0.009116834644650906,0.0005749031541226746
149,공공AI 실패,-0.0017959130425107273,-0.018392030208077795,-0.01889741619159523,0.014595452766830903
149,공공AI 종합안,-0.025881487595254063,-0.05404098992484235,-0.04529385609726064,0.05107851045295475
149,공공AI+공교육,-0.017871895957608283,-0.021888433412185798,-0.01852934033298553,0.02356162438422053
149,공공AI+돌봄,-0.014246901240470108,-0.06246933420088653,-0.05785586813356433,0.027586632673284577
149,전국민 공공AI,-0.010497876156975797,-0.034074649248137495,-0.02986078185500177,0.0004821508992699135
150,공공AI 실패,-0.004738776092666097,-0.014727720038317946,-0.013633318319336729,0.01494110464234703
150,공공AI 종합안,-0.03749152005668911,-0.040176434790317406,-0.028811671159143015,0.052715768065562885
150,공공AI+공교육,-0.03079824959659906,-0.012610379402532637,-0.00388897701675206,0.025058884188759383
150,공공AI+돌봄,-0.018168879973872523,-0.052305232320456474,-0.047311461660891674,0.02817192583049296
150,전국민 공공AI,-0.013536954258366471,-0.027643215004983665,-0.02314486660669718,0.0009632008559734579
151,공공AI 실패,-0.00357215739849287,-0.011655169717307623,-0.011910875231104331,0.014605339866718376
151,공공AI 종합안,-0.027965864106115873,-0.022976509619527796,-0.01510737756238148,0.05113358728434576
151,공공AI+공교육,-0.020237091474959792,-0.0005350245414287996,0.003708502945655393,0.02361076490669045
151,공공AI+돌봄,-0.015982728622787948,-0.04297303538065329,-0.03834616285306954,0.027611450783214773
151,전국민 공공AI,-0.01199496997274567,-0.021690316307933832,-0.017446974579325515,0.0005025487982721613
152,공공AI 실패,-0.004706746306847059,-0.007682344197470402,-0.007325736680296471,0.01468678391895221
152,공공AI 종합안,-0.02656987543460093,-0.010518836043450691,-0.0012848338216331495,0.051523793766227066
152,공공AI+공교육,-0.020242841686171256,0.006285226580110024,0.01140156611644267,0.02396700363276605
152,공공AI+돌봄,-0.012890609861932217,-0.02959211552001799,-0.026078754739908658,0.027753460828321565
152,전국민 공공AI,-0.010120822327476076,-0.013821161099273121,-0.010608983979237152,0.0006192662503878461
153,공공AI 실패,-0.002401839691796692,0.0069025928264675115,0.007576515215089327,0.014846145336919192
153,공공AI 종합안,-0.03474157944938752,0.05297724338493502,0.06469535409624178,0.05226576452616538
153,공공AI+공교육,-0.027822189472643352,0.05241454025464265,0.059628010662414965,0.02464755993623772
153,공공AI+돌봄,-0.01871033088538701,0.007855919134604325,0.012661142289840985,0.028010218142020055
153,전국민 공공AI,-0.01414301342310978,0.009989850868853664,0.014318444359250712,0.0008302939945478514
154,공공AI 실패,-0.0038199286649435588,-0.0022960761882663966,-0.002287318185755449,0.014660979520672246
154,공공AI 종합안,-0.025955380413296522,0.014317483256310395,0.022411205329151685,0.05139309810819659
154,공공AI+공교육,-0.019737810455037683,0.02454013258397779,0.02914418008086796,0.023848750801537068
154,공공AI+돌봄,-0.01387259490201638,-0.016663974936584974,-0.012494415478245126,0.02770144071826671
154,전국민 공공AI,-0.01098435265192206,-0.005562576778284131,-0.0017591203775197267,0.0005765111431711434
155,공공AI 실패,-0.004062344930674089,0.007016991214148144,0.007327276307833239,0.014619502865609795
155,공공AI 종합안,-0.025232010240809497,0.056159751360381815,0.06342949767131299,0.05122035567065612
155,공공AI+공교육,-0.019507087705925658,0.052430886146077715,0.05741192980037007,0.023687748646697204
155,공공AI+돌봄,-0.013048103857853571,0.012315329633220823,0.01573014918793579,0.027652357756017786
155,전국민 공공AI,-0.009398871037555323,0.012626619665533655,0.01579027911848211,0.0005361700652447201
156,공공AI 실패,-0.003961518876123851,-0.010743993143687923,-0.00967661929364158,0.014856257604699035
156,공공AI 종합안,-0.038530709210397224,-0.021663859411992337,-0.008340192304291283,0.05232814309847363
156,공공AI+공교육,-0.030362269364954356,0.0004672825310406206,0.00888259239414918,0.024702648567351937
156,공공AI+돌봄,-0.017952804110007922,-0.039427513796526134,-0.03474976319136139,0.0280406954241732
156,전국민 공공AI,-0.014381286780660987,-0.019359712703142753,-0.01512092886407193,0.0008553431431319227
157,공공AI 실패,-0.0011023919938623061,0.004851803489132361,0.004345104237547415,0.014411017123447573
157,공공AI 종합안,-0.01638597973602316,0.04248453465262392,0.04630872020754125,0.050223299490182824
157,공공AI+공교육,-0.01108014076889724,0.03979891800790947,0.04072412699893015,0.02277671754337836
157,공공AI+돌봄,-0.008468334351868917,0.008843332601594589,0.010726208215478074,0.027292710060806392
157,전국민 공공AI,-0.005856889649573663,0.009314451382442746,0.01111003522304372,0.00024057715410404513
158,공공AI 실패,-0.002272447354433854,-0.0019142337424749162,-0.001487865831938634,0.01472851827826501
158,공공AI 종합안,-0.04082932034228741,0.022099968256670786,0.03542068025720069,0.05172114054131075
158,공공AI+공교육,-0.03232854309097756,0.03314036610424864,0.040924058143658,0.024147549527341515
158,공공AI+돌봄,-0.023173868191924074,-0.017040689128631905,-0.010954485661091348,0.027823700788019063
158,전국민 공공AI,-0.020093252111564264,-0.004718990989913564,0.0008200160752051822,0.0006769961745381279
159,공공AI 실패,-0.008479997930539634,0.0005743067899136034,0.0026315825148015004,0.014863250334547459
159,공공AI 종합안,-0.05508856061618343,0.03498178244930067,0.05012499345688884,0.05256662644170492
159,공공AI+공교육,-0.04491516035305067,0.04119955445916623,0.0537459154214657,0.02489712971097724
159,공공AI+돌봄,-0.025694122369200156,-0.006738639972813737,-0.0015673169248679453,0.02822465677818805
159,전국민 공공AI,-0.019407476990741385,0.0020535402913457457,0.006853560145096527,0.0010065401976233623
160,공공AI 실패,-0.003140249973168918,0.01029961855326171,0.010316224235606374,0.014652294061928545
160,공공AI 종합안,-0.03140286571606847,0.07196963312310739,0.08257507878597081,0.0513571050272004
160,공공AI+공교육,-0.023151928624464607,0.06628420781024416,0.07163676255658588,0.023815036617557052
160,공공AI+돌봄,-0.01777690423361758,0.017981965079011175,0.022882172083033343,0.027691913263172774
160,전국민 공공AI,-0.0133983004586897,0.01667909998668432,0.021152358855612445,0.000568680568348948
161,공공AI 실패,-0.006709915394998364,-0.029501083921158244,-0.02814418989615497,0.014922528093686957
161,공공AI 종합안,-0.0400458412406966,-0.10362209682815247,-0.09069457274702614,0.052650535429081456
161,공공AI+공교육,-0.03209402140455858,-0.05725661552049109,-0.04818310813142282,0.024997285109419454
161,공공AI+돌봄,-0.01966470994426822,-0.09097816060687396,-0.08659417609010428,0.028156734906001644
161,전국민 공공AI,-0.01494252329608306,-0.051751900934453074,-0.047775471650817164,0.0009507154997399434
162,공공AI 실패,-0.0018189981025722168,-0.02344193876066948,-0.02363094584964851,0.014422318711185378
162,공공AI 종합안,-0.020568490560725787,-0.07432576666836119,-0.06949476972816586,0.050318941003992326
162,공공AI+공교육,-0.015352005921734801,-0.040536888537682975,-0.03813332484370296,0.02286010796992355
162,공공AI+돌봄,-0.010226655890700626,-0.06814085190154825,-0.06594648273376086,0.027343928559460256
162,전국민 공공AI,-0.007861135168707359,-0.03808637608354419,-0.03596481158852912,0.00028267342031929044
163,공공AI 실패,-0.005369019459452826,-0.014608267731739524,-0.013334252819258874,0.014775163909701535
163,공공AI 종합안,-0.03455907944434054,-0.038668438833389246,-0.027761488177098947,0.052104454000269085
163,공공AI+공교육,-0.027096978313702114,-0.013408326553251596,-0.005658588711608903,0.024483298312914036
163,공공AI+돌봄,-0.015441653378340942,-0.0466243615881792,-0.043599646675733544,0.028022555886119793
163,전국민 공공AI,-0.011947580096135668,-0.0240611077882614,-0.02124734551041385,0.0008404343339519036
164,공공AI 실패,-0.0018243921146063186,-0.0025486228104737024,-0.0025425701340587373,0.014527616936949778
164,공공AI 종합안,-0.020197371470112177,0.012495963408301516,0.01781571396021288,0.05078718759983751
164,공공AI+공교육,-0.014174212522402765,0.020233096156340072,0.023389078272330333,0.023291212282432878
164,공공AI+돌봄,-0.009204250813331413,-0.012571403366754157,-0.010079419556364023,0.02749921044979416
164,전국민 공공AI,-0.0069462901168627494,-0.003523386144831414,-0.0011823391325449725,0.00041029894558316116
165,공공AI 실패,-0.001101360320208175,-0.017954841664981458,-0.018875602914123095,0.014341343207387855
165,공공AI 종합안,-0.01893995529340281,-0.047817842594363974,-0.045317545005118434,0.049911369532935845
165,공공AI+공교육,-0.015059645224885024,-0.021649916878985792,-0.02138289144526507,0.022489257332368985
165,공공AI+돌봄,-0.011518712352283855,-0.053462807199961604,-0.051082573129514,0.02719040863745555
165,전국민 공공AI,-0.008877435126977098,-0.02882389025905377,-0.026505019526748233,0.00015649604933195204
166,공공AI 실패,-0.003893227597897425,-0.013919370574228726,-0.013136975703500711,0.01476456745798834
166,공공AI 종합안,-0.03205580205268202,-0.03528500148837001,-0.026003515518642203,0.051898971872499776
166,공공AI+공교육,-0.025981992829997635,-0.010381567934947091,-0.003383178304692966,0.0243094650874085
166,공공AI+돌봄,-0.01665650958276832,-0.047411742739318655,-0.04335711854657119,0.02789024034358708
166,전국민 공공AI,-0.012003348956081752,-0.024645724123607514,-0.02093867265429246,0.0007316847522719598
167,공공AI 실패,-0.0017227605738835,-0.03433883029744024,-0.0336938275529145,0.014544412154450237
